Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Sample_Name
108,13669.7,13664.8,1230,1229.8,1230.1,10500.3,10563.5,10597.6,3308.7,3308.3,3309,6290.8,6290.9,6291.7,21719.3,21712.7,11637.5,11639.6,5583,5583.6,5583.4,1140.4,1140.5,1140.5,4184,4183.7,4183.7,3589.3,3589.3,3589.3,14612.2,14616.6,60021.1,60005.4,100492.1,100495.5,100332.8,1615.4,1615,1615.8,6860.6,6860.8,6861.6,7935.2,7935.7,7938.3,27250.8,27252.4,14564.3,14566.1,2732,2731.7,2731.9,5157.1,5157.8,5157.1,2271.5,2270.9,2270.7,2161,2160.4,2160.3,11522.6,11521.7,40.18,31.620001,1
109.8,13665,13664.2,1230,1229.7,1230.1,10504.7,10568.4,10600.9,3308.6,3308.1,3308.5,6289.8,6291.9,6292.7,21712.7,21721.4,11638.2,11639.6,5584,5582.5,5582.5,1140.3,1140.4,1140.5,4183.6,4184.4,4183.7,3589.1,3589,3588.7,14608.4,14608.1,59973.9,59976.3,100327.7,100628.1,100581.3,1615.6,1614.9,1615.8,6862.2,6861.1,6863.6,7938.9,7940.4,7937,27247.6,27244.2,14563.2,14563.8,2731.8,2731.4,2731.5,5156.9,5157.1,5156.7,2271.6,2271.1,2270.9,2160.1,2159.6,2160.2,11527.6,11528.6,40.139999,31.59,1
111.6,13667.5,13665.2,1230,1229.8,1230.2,10505.3,10567.4,10601.2,3308.7,3308.1,3308.6,6290.5,6291.5,6294.3,21718.5,21727.1,11636.1,11637.4,5584.2,5583.3,5582.9,1140.4,1140.5,1140.6,4188.6,4187.7,4185.7,3589.4,3588.8,3589.2,14613.5,14614,60029.6,60062.7,100488.7,100396.3,100320.1,1615.6,1615.2,1616,6861.6,6862.6,6862.9,7935.8,7937.1,7939.3,27234.8,27246.3,14563.2,14562.9,2732.2,2731.6,2731.6,5157,5156.4,5157.2,2271.5,2270.8,2270.6,2160.9,2160.4,2160.3,11522.2,11520.6,40.169998,31.610001,1
113.4,13669.4,13668.4,1230.2,1229.9,1230.2,10505,10570.3,10601.9,3308.6,3308,3308.7,6293.2,6293.2,6294.6,21730.8,21716.4,11640.4,11641.1,5583.9,5583.4,5583.4,1140.6,1140.5,1140.7,4186.8,4186,4187.3,3590.3,3589.8,3589.8,14612.6,14611.4,60009.3,60001.8,100601.7,100507.4,100500.6,1616,1615.3,1616,6863.7,6864.6,6863.4,7940.5,7940.2,7940.2,27241.5,27239,14563.7,14564.2,2732.2,2732,2732.5,5156.4,5156.4,5156.1,2271.7,2271,2270.8,2160.7,2160.2,2160.3,11520,11525.6,40.169998,31.58,1
115.2,13668.4,13666.5,1230.1,1230,1230.2,10507.5,10570.7,10607.2,3309,3308.5,3308.6,6292.1,6293.3,6294,21712.8,21726.3,11641.7,11638.7,5583.9,5583.6,5583.3,1140.6,1140.7,1140.7,4189.1,4188.9,4187.6,3590,3589.5,3590.1,14613.4,14620.8,60032.3,60080.6,100583,100419.1,100448.8,1615.5,1615.5,1616.2,6865.5,6864.6,6864.7,7935.4,7938.6,7939.6,27239.5,27245.8,14567.6,14558.1,2732.3,2732,2732.2,5157,5156.6,5156.8,2271.7,2271.1,2270.8,2160.8,2159.9,2160.4,11517.3,11518.9,40.18,31.610001,1
117,13666.3,13665.1,1230.2,1230,1230.2,10506.4,10572.5,10604.8,3308.6,3308.2,3308.9,6292.2,6294.1,6295.5,21717.9,21715.7,11636.1,11640.1,5584.1,5583.9,5583.7,1140.7,1140.7,1140.9,4190.9,4188.8,4188.9,3590.6,3590.3,3590.5,14612.2,14613.2,60100.6,60090,100584.7,100460.7,100382.7,1616,1615.4,1616,6862.8,6865.2,6866.2,7940.2,7938.9,7941.9,27224,27201.9,14560.6,14561.8,2732.5,2731.5,2732.4,5157.3,5157.5,5158.1,2271.7,2270.8,2271,2161,2160.2,2160.5,11525.8,11524.9,40.169998,31.58,1
118.8,13666.1,13663.3,1230.1,1229.9,1230.3,10510,10572.3,10603.9,3309,3308.5,3308.8,6295.7,6295.8,6298.8,21718.9,21717.4,11640.2,11639.6,5583.1,5583.3,5582.6,1140.7,1140.8,1140.9,4189.5,4188.9,4190,3590.9,3590.1,3590.4,14613.4,14611.1,60071.5,59979.3,100544.8,100429.3,100603.4,1615.8,1615.3,1616,6861.9,6861.2,6864.3,7939.8,7940.4,7942.6,27238.4,27235.2,14561.7,14560.6,2731.7,2731.5,2731.6,5156.8,5157,5156.2,2271.7,2270.6,2271,2161.1,2160.4,2160.6,11526.6,11523.2,40.169998,31.610001,1
120.6,13664.6,13660.8,1230.2,1229.9,1230.3,10507.9,10573.9,10607.4,3309.1,3308.5,3308.6,6293.4,6294.1,6296.2,21714.6,21724.8,11637.9,11643,5583.6,5583.6,5583.8,1140.8,1140.7,1140.9,4193.4,4191.2,4190.5,3590.9,3591,3590.7,14618.9,14620.9,60048.4,60087,100509.9,100661.3,100348,1616.1,1615.4,1616.2,6864.8,6865.2,6863.1,7943,7938.8,7940.8,27238.4,27236.5,14564,14568.7,2732.1,2731.7,2731.9,5157.7,5157.4,5157.9,2271.5,2270.7,2270.9,2161.2,2160.8,2160.7,11521.1,11524.6,40.189999,31.59,1
122.4,13666.3,13666.7,1230.2,1230,1230.4,10507.9,10574.6,10605.1,3308.8,3308.2,3308.7,6294.3,6294.7,6297.6,21711.2,21716.2,11644.3,11643.2,5584,5583,5583.3,1140.7,1140.9,1141,4192.8,4192.2,4192.1,3591.4,3590.7,3591.4,14616.3,14620.7,60053.3,60006,100504,100469.2,100485.3,1616.2,1615.6,1616.2,6865.6,6864.9,6864.5,7940.3,7941.6,7939.8,27236.1,27248.3,14556.2,14561.5,2732.4,2732.1,2732.1,5157.4,5157.9,5158,2272.1,2271.1,2270.7,2160.7,2160.6,2160.5,11529.9,11533.6,40.150002,31.620001,1
124.2,13668.6,13660.1,1230.3,1230,1230.3,10512.6,10576.6,10609,3308.3,3308.2,3308.1,6295.6,6296,6298.4,21717,21735.8,11643.2,11641,5583.4,5582.3,5583.2,1140.9,1141,1141.1,4196,4194.3,4193.8,3591.4,3590.8,3591.4,14613.9,14622.6,60037.8,59978.1,100577,100497.2,100566.8,1616,1615.6,1616.4,6865.8,6866.3,6864.3,7935.1,7937.1,7939.4,27236.3,27247.6,14572.5,14565.9,2732,2731.6,2731.8,5156.3,5157.3,5157.3,2271.7,2271.3,2270.7,2161.3,2161,2161,11522,11526.2,40.209999,31.58,1
126,13665.2,13665.5,1230.3,1230,1230.3,10512.5,10574.4,10614.6,3308.9,3308.3,3308.6,6296.3,6296.9,6297.2,21718.7,21714.6,11646.6,11648.2,5584.2,5583.9,5583.3,1140.9,1140.9,1141.1,4196.7,4196.1,4196.9,3592.1,3591.7,3592.2,14612.2,14618.8,60056.9,60056.3,100483.6,100666.4,100445.4,1616.3,1615.6,1616.3,6865.7,6867.2,6865.9,7942.9,7942.9,7943.2,27225.8,27232.8,14569.5,14563.1,2733.2,2732.8,2732.7,5156.8,5156.4,5157.3,2271.7,2271.1,2271.1,2161.4,2160.6,2160.6,11522.8,11517.8,40.209999,31.610001,1
127.8,13664.9,13672.6,1230.4,1230,1230.3,10513,10575.4,10610.9,3309,3308.6,3309,6297.4,6296.7,6298.5,21701.7,21717.1,11645.4,11654.6,5584.4,5583.3,5583.7,1140.9,1141,1141,4197.1,4196.2,4196.9,3591.9,3591.4,3591.8,14611.2,14617.9,60021.1,60014.8,100749.9,100591.5,100608.5,1616.2,1615.7,1616.6,6867.5,6867.4,6868,7943.4,7944.5,7945.2,27231.1,27238.8,14570.7,14565.7,2732.6,2732.5,2732.9,5156.8,5156.7,5157.5,2272.2,2271.2,2271,2160.7,2160.4,2160.7,11518,11519.2,40.209999,31.58,1
129.6,13664.5,13665.3,1230.3,1230,1230.5,10514,10578,10610.1,3308.5,3308.7,3309.1,6301.9,6300.4,6301.8,21720.9,21719.2,11647,11648.3,5584.4,5583.8,5584.2,1141,1141.1,1141.1,4200.9,4201.3,4200,3592.7,3591.7,3592.5,14621.1,14619.1,60071.5,60080.6,100520.1,100450.5,100518.4,1616.2,1615.7,1616.6,6868.1,6867.5,6867.5,7943.8,7944.8,7946,27227.4,27247.5,14567.4,14570.1,2732.5,2731.9,2732,5157.2,5157.5,5158,2271.9,2270.9,2271.1,2161.1,2160.5,2160.8,11520.6,11525.7,40.25,31.610001,1
131.4,13664,13663.6,1230.3,1230.2,1230.5,10519.3,10580.2,10612.3,3309.1,3308.7,3308.7,6298.4,6299.8,6301.2,21716.1,21722.3,11649.7,11647.3,5583.7,5584.4,5583.8,1141,1141.1,1141.1,4202,4200.8,4199.8,3592.2,3592,3592.4,14613,14618.2,60078.1,60063.3,100631.5,100571.9,100516.7,1616.5,1615.6,1616.4,6867,6867.2,6866.7,7943.7,7943.7,7944.2,27234.5,27244.5,14570.6,14571.1,2732.8,2732.5,2732.2,5156.6,5156.2,5157.3,2272.2,2271.3,2271.2,2161.5,2161,2161.1,11524.6,11528.2,40.200001,31.610001,1
133.2,13667.3,13662.2,1230.4,1230.2,1230.4,10516.3,10579.3,10611.2,3309,3308.6,3309,6298.1,6298.9,6300.9,21706.7,21710.9,11641.8,11638.3,5583.7,5583.1,5583.1,1141.1,1141.1,1141.2,4202.9,4201.1,4200.8,3592.9,3592.5,3592.9,14614.9,14621.9,60039.6,60046,100678.3,100601.7,100540.5,1616.6,1616.1,1616.9,6867.9,6868.5,6868.2,7946.7,7944.6,7944.4,27219.2,27280.6,14566.4,14564.9,2732.8,2733.2,2733.1,5156.7,5156.8,5156.5,2271.9,2271.3,2271,2161.1,2160.5,2160.8,11529,11530.7,40.259998,31.610001,1
135,13662,13659.8,1230.4,1230.1,1230.5,10518.6,10582.9,10615.3,3309.3,3308.8,3308.6,6299,6300.6,6301,21707.3,21724.4,11650.1,11646.2,5584.4,5583.8,5584.7,1141.1,1141.3,1141.3,4205.1,4205,4203.1,3593.1,3592.5,3593.2,14609.4,14611.9,60038.4,60027.8,100537.1,100686.8,100571.9,1616.5,1615.7,1616.5,6867.5,6869.3,6867.8,7945.4,7946.7,7947.3,27247.1,27242.5,14574.5,14568.2,2733.5,2733,2732.7,5155.9,5156.7,5156.5,2271.9,2271.4,2270.8,2161.9,2161.3,2161.3,11525.8,11528.8,40.189999,31.620001,1
136.8,13662.7,13665.4,1230.4,1230.1,1230.5,10521.1,10578.1,10616,3309.1,3308.7,3309,6299,6300.5,6301.8,21698.9,21720.2,11646.5,11647.5,5584.6,5584.7,5583.5,1141.1,1141.1,1141.3,4205.3,4203,4202.4,3593.7,3593.7,3593.8,14624.3,14617.3,59909.5,59985.7,100425.9,100518.4,100450.5,1616.4,1615.9,1616.6,6871.1,6870,6870.2,7947.1,7942.9,7946.2,27228.3,27220.5,14559.4,14563.6,2733.4,2733.8,2733.6,5155.8,5156.1,5156.5,2272,2271.3,2270.7,2161.6,2161.1,2161.3,11524.2,11520.8,40.209999,31.610001,1
138.6,13664.7,13661.5,1230.5,1230.2,1230.6,10521.4,10583.1,10615.9,3308.9,3308.7,3309.1,6299.7,6299.9,6300.3,21729.7,21719.7,11642.4,11644.6,5584.6,5583.8,5584.4,1141.2,1141.2,1141.3,4205.1,4205,4204,3593.6,3593.3,3593.8,14624.7,14622,60027.2,59999.3,100548.1,100504,100573.6,1616.4,1616,1616.8,6868.8,6869.3,6868.9,7946.4,7945.5,7948.8,27242.6,27245.8,14566.8,14564.4,2733.2,2733.2,2733,5157.3,5157.2,5157.1,2271.9,2270.9,2270.4,2161.6,2160.9,2161.3,11524.4,11524.7,40.209999,31.59,1
140.4,13662.8,13665.9,1230.5,1230.3,1230.6,10524.4,10584.7,10622.6,3309.4,3308.9,3309.2,6302.5,6301.8,6303.2,21736,21725.1,11643.2,11647,5584.5,5584.1,5584,1141.2,1141.3,1141.3,4208,4207.4,4207.5,3594.1,3593.8,3593.9,14616.9,14617.7,59933.1,60066.9,100509.9,100462.4,100530.3,1616.5,1616.2,1617,6870.5,6868.4,6869.1,7946.4,7945.4,7947.8,27242.5,27228.3,14567.7,14571.1,2733.9,2733.7,2733.9,5155.7,5155.8,5156.4,2271.9,2271.1,2271.1,2161.6,2161,2161.2,11529.2,11527.1,40.200001,31.610001,1
142.2,13663.6,13659.6,1230.5,1230.3,1230.7,10524.4,10590.3,10621.7,3309.2,3308.8,3308.8,6302.9,6303.5,6305,21717.2,21712.4,11641.9,11643.8,5584.2,5583.8,5583.8,1141.2,1141.3,1141.4,4208.2,4205.7,4204.4,3593.9,3594.1,3594,14610,14617.1,59993.9,59997.5,100513.3,100654.5,100280.3,1616.7,1616.4,1617,6872.7,6872.1,6872.2,7947.8,7946.8,7948.8,27230.6,27237.6,14569.2,14567.4,2734,2733.7,2733.9,5156.9,5156.3,5157.1,2271.8,2271.4,2271.4,2161.5,2161.1,2161,11522.4,11526.4,40.220001,31.58,1
144,13659.3,13665.1,1230.6,1230.3,1230.6,10527.1,10587.7,10620.9,3309.2,3308.9,3309.3,6304.4,6303.3,6305,21707.4,21710.1,11645.4,11646.4,5584.2,5584,5584.6,1141.4,1141.3,1141.5,4210.6,4209.8,4209.4,3594.6,3594,3594.2,14614.6,14618.4,59918.3,59970.9,100511.6,100507.4,100656.2,1616.9,1616.2,1617,6873.1,6871.7,6872.5,7944.3,7946.3,7946,27251.6,27251.7,14561.6,14561.5,2734,2733.7,2734.1,5157.6,5157.1,5157.5,2271.9,2271,2271.1,2160.9,2160.7,2160.8,11524.3,11528.2,40.220001,31.620001,1
145.8,13663,13663.1,1230.5,1230.2,1230.7,10526.6,10588.8,10621.2,3309.2,3308.7,3308.9,6303.4,6304.1,6305.7,21711.9,21717.8,11643.6,11643.2,5583.9,5583.3,5584.8,1141.4,1141.4,1141.6,4208.5,4209.1,4207.6,3594.8,3594.5,3594.6,14620,14618.7,59991.2,59955.5,100548.1,100507.4,100743.1,1616.6,1616.1,1617,6872.2,6872.1,6871.7,7946.2,7945.8,7947.9,27240.3,27253.4,14568.2,14572.8,2734.1,2734.3,2734.3,5155.6,5156.5,5157.5,2272.4,2271.6,2271.2,2161.1,2161.3,2161.3,11526.2,11531.7,40.220001,31.58,1
147.6,13670.3,13662.6,1230.8,1230.3,1230.6,10526.7,10591.3,10624.7,3309.1,3308.4,3308.9,6304.8,6305.9,6307.1,21711.8,21712.1,11646.9,11644.2,5584.8,5583.8,5584.4,1141.4,1141.4,1141.4,4209.7,4209.7,4210.1,3596.3,3595.5,3595.3,14614.3,14618.6,59999.3,59965.1,100556.6,100623,100645.1,1616.7,1616.1,1617,6872,6871.7,6872.5,7949,7948.9,7949,27249.8,27262.2,14569.6,14564.8,2733.9,2733.6,2734.2,5154.7,5155.8,5156.3,2272.2,2271.2,2271.3,2161.8,2161.4,2161.5,11521.1,11524.6,40.18,31.58,1
149.4,13666.8,13663.5,1230.6,1230.4,1230.7,10529.2,10593,10624.6,3309.4,3308.9,3309.5,6305.3,6310.3,6306.7,21698.3,21698.6,11645.9,11644.8,5584.4,5584.4,5584,1141.4,1141.4,1141.5,4210.1,4209.3,4209.5,3595.7,3595.3,3595.9,14614.8,14615.6,59991.8,59971.5,100490.4,100535.4,100528.6,1616.9,1616.6,1617,6873.1,6874.9,6874.2,7947.9,7948.3,7947.5,27239,27250.5,14566.1,14565.7,2734.3,2734.3,2734.2,5156.2,5154.6,5156.1,2272.4,2271.5,2271.2,2161.7,2161.5,2161.1,11530.1,11525.1,40.169998,31.59,1
151.2,13666.5,13665.2,1230.5,1230.3,1230.7,10527.7,10596.6,10628.4,3308.9,3308.5,3308.8,6303.5,6305.9,6306.9,21701.4,21719.2,11646,11645,5583.9,5583.2,5583.1,1141.7,1141.8,1141.7,4212.7,4212,4212,3596.1,3595.5,3596.4,14616.8,14617.3,60075.1,60011.1,100540.5,100566.8,100481.9,1617,1616.3,1617.2,6874.7,6874.4,6873.5,7948.8,7949,7951.5,27236.6,27250.6,14561.6,14568.5,2734.4,2733.9,2734.5,5155.8,5155.8,5155.8,2272.2,2271.3,2271,2161.5,2161.3,2161,11524,11520.5,40.200001,31.59,1
153,13667.8,13667.9,1230.7,1230.4,1230.7,10529.7,10591.3,10624.8,3309,3308.6,3309.1,6305.3,6306.2,6306,21701.7,21706.6,11650.7,11649.6,5584.8,5584.8,5584.4,1141.5,1141.5,1141.7,4213.6,4212.5,4213.3,3596,3595.8,3596,14618.9,14617.6,60306.7,60047.2,100391.2,100581.3,100802.9,1617,1616.5,1617.3,6874.2,6872.3,6872.2,7947.8,7948.4,7949.2,27253.1,27252.5,14564.8,14564.1,2734.5,2733.8,2734.2,5156.6,5156.9,5157.2,2272.4,2271.6,2271.2,2161.7,2161.5,2161.2,11519.1,11520.2,40.169998,31.610001,1
154.8,13670.4,13666.1,1230.7,1230.4,1230.7,10529.6,10592.2,10624.3,3309.1,3308.7,3309.4,6304.8,6306.4,6307.1,21701.5,21711.7,11639.4,11641,5584.2,5584.2,5584.5,1141.7,1141.7,1141.8,4215,4214.3,4215.6,3596.2,3596,3596.6,14623.1,14622.1,59928.6,60044.5,100509.9,100571.9,100967.1,1617.1,1616.4,1617.2,6871.8,6871.7,6875.7,7950.4,7949.4,7951.2,27254.4,27250.3,14565.7,14563.2,2735.1,2734.6,2734.6,5155.7,5155.6,5156.1,2272.2,2271.5,2271.2,2161.8,2161.5,2161.3,11524.7,11528.5,40.189999,31.59,1
156.6,13666,13662.6,1230.7,1230.3,1230.7,10528.4,10593.3,10627.8,3309.3,3308.8,3308.9,6305.6,6307,6308.6,21712.5,21705.3,11646.6,11645.7,5584.4,5584.6,5585.3,1141.6,1141.7,1141.8,4214.3,4214.8,4214.5,3596.7,3596.5,3596.9,14615.7,14617.3,59975.7,59901.4,100601.7,100739.7,101111.3,1617.1,1616.7,1617.3,6873.4,6873.2,6874.1,7951.6,7952.5,7955.4,27245,27245.8,14565.5,14556.8,2735.2,2734.7,2735.4,5155.4,5156.1,5155.8,2272.1,2271.2,2271,2161.5,2161.1,2161.7,11523.6,11529.9,40.200001,31.59,1
158.4,13665,13667,1230.7,1230.4,1230.6,10529.3,10589.8,10626.4,3309.1,3308.8,3309.1,6307.6,6308.9,6308.6,21706.1,21706.2,11639.6,11637.8,5583.6,5584.5,5584.7,1141.6,1141.6,1141.8,4217,4216.2,4216.1,3597.2,3596.8,3597.1,14620,14616.7,59959.1,60019.9,100638.3,100396.3,100633.2,1617.1,1616.5,1617.2,6874.2,6872.8,6874,7949.1,7950.4,7953.5,27256,27259.9,14573.6,14570.4,2735.2,2734.2,2734.7,5156.3,5156.5,5157,2272,2271.3,2271.5,2161.8,2161.2,2161.3,11532.6,11522.3,40.18,31.59,1
160.2,13663.7,13657.4,1230.7,1230.4,1230.8,10530.7,10594.2,10626.8,3308.4,3308.4,3309.2,6305.7,6308.1,6309.7,21697.1,21707.1,11637.5,11638.7,5584.7,5584.9,5584.4,1141.7,1141.7,1141.8,4217.2,4217.9,4217.8,3597.6,3597.3,3597.4,14615.2,14615.4,59996.9,60080,101004,100865.2,100681.7,1617,1616.7,1617.3,6874.3,6874.1,6874.6,7954,7956.1,7956.5,27235.2,27239.6,14572.6,14569.2,2734.9,2734.5,2734.5,5155.3,5156.7,5156.2,2272,2271.4,2271.5,2161.7,2161.3,2161.4,11524.3,11522,40.18,31.620001,1
162,13665.5,13662.2,1230.7,1230.4,1230.8,10530.2,10593.8,10628.5,3309,3308.5,3308.7,6307,6307.2,6308.6,21712.1,21713,11635.6,11639.6,5583.3,5583.4,5583.6,1141.6,1141.7,1141.8,4218.6,4219.4,4218.3,3597.9,3597.4,3597.8,14614.5,14611.8,59994.5,59924.3,100584.7,100673.2,100841.3,1617.3,1616.7,1617.6,6873.9,6872.8,6873.1,7952.6,7955,7958.1,27246.5,27255.5,14567,14568.1,2734.5,2733.9,2734.6,5154.6,5156.2,5156.5,2272.4,2271.5,2271.6,2161.3,2161.3,2161.6,11523.5,11515.4,40.200001,31.620001,1
